Dataset,PublishTime,StartTime,SettlementDate,SettlementPeriod,FuelType,Generation
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,INTNED,770
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,INTNEM,102
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,INTNSL,1096
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,NPSHYD,475
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,NUCLEAR,4635
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,OCGT,0
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,OIL,0
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,OTHER,132
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,PS,-10
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,WIND,14466
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,BIOMASS,1623
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,CCGT,9365
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,COAL,0
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,INTELEC,-902
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,INTEW,0
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,INTFR,-578
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,INTIFA2,-340
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,INTIRL,-314
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,INTNED,604
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,INTNEM,290
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,INTNSL,1096
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,NPSHYD,521
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,NUCLEAR,4638
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,OCGT,0
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,OIL,0
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,OTHER,126
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,PS,-10
FUELHH,2022-11-09T10:00:00Z,2022-11-09T09:30:00Z,2022-11-09,20,WIND,14311
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,BIOMASS,1679
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,CCGT,9929
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,COAL,0
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,INTELEC,-896
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,INTEW,0
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,INTFR,-558
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,INTIFA2,-320
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,INTIRL,-198
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,INTNED,604
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,INTNEM,290
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,INTNSL,1096
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,NPSHYD,574
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,NUCLEAR,4634
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,OCGT,2
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,OIL,0
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,OTHER,144
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,PS,372
FUELHH,2022-11-09T09:30:00Z,2022-11-09T09:00:00Z,2022-11-09,19,WIND,14001
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,BIOMASS,1689
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,CCGT,9854
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,COAL,0
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,INTELEC,-896
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,INTEW,0
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,INTFR,-412
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,INTIFA2,-530
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,INTIRL,-48
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,INTNED,746
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,INTNEM,310
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,INTNSL,1096
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,NPSHYD,558
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,NUCLEAR,4633
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,OCGT,2
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,OIL,0
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,OTHER,134
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,PS,430
FUELHH,2022-11-09T09:00:00Z,2022-11-09T08:30:00Z,2022-11-09,18,WIND,13776
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,BIOMASS,1690
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,CCGT,10176
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,COAL,0
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,INTELEC,-898
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,INTEW,0
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,INTFR,-420
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,INTIFA2,-544
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,INTIRL,-32
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,INTNED,750
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,INTNEM,306
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,INTNSL,1096
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,NPSHYD,546
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,NUCLEAR,4633
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,OCGT,2
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,OIL,0
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,OTHER,203
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,PS,430
FUELHH,2022-11-09T08:30:00Z,2022-11-09T08:00:00Z,2022-11-09,17,WIND,13684
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,BIOMASS,1662
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,CCGT,10457
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,COAL,0
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,INTELEC,-920
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,INTEW,0
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,INTFR,-848
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,INTIFA2,-656
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,INTIRL,-116
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,INTNED,782
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,INTNEM,4
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,INTNSL,1096
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,NPSHYD,567
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,NUCLEAR,4631
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,OCGT,1
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,OIL,0
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,OTHER,242
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,PS,396
FUELHH,2022-11-09T08:00:00Z,2022-11-09T07:30:00Z,2022-11-09,16,WIND,13529
